datetime,datetime,year,month,day,random,sazonal,timeSeries
2008-01-01 00:00:00,2008-01-01 00:00:00,2008,1,1,0.17711730964724715,1.0,10.177117309647247
2008-01-01 01:00:00,2008-01-01 01:00:00,2008,1,1,0.7345170287452555,0.9999997588734665,10.73451461747992
2008-01-01 02:00:00,2008-01-01 02:00:00,2008,1,1,0.12823352034040625,0.9999990354939822,10.128223875280229
2008-01-01 03:00:00,2008-01-01 03:00:00,2008,1,1,0.40841121519758994,0.999997829861896,10.40838951381655
2008-01-01 04:00:00,2008-01-01 04:00:00,2008,1,1,0.5693729072203044,0.9999961419777894,10.569334326998197
2008-01-01 05:00:00,2008-01-01 05:00:00,2008,1,1,0.22956073912680008,0.9999939718424762,10.229500457551563
2008-01-01 06:00:00,2008-01-01 06:00:00,2008,1,1,0.06794885950680962,0.9999913194570031,10.06786205407684
2008-01-01 07:00:00,2008-01-01 07:00:00,2008,1,1,0.48214958421183296,0.9999881848226492,10.482031432438324
2008-01-01 08:00:00,2008-01-01 08:00:00,2008,1,1,0.3133873046491278,0.9999845679409262,10.31323298405839
2008-01-01 09:00:00,2008-01-01 09:00:00,2008,1,1,0.10851299240020507,0.9999804688135782,10.108317680535988
2008-01-01 10:00:00,2008-01-01 10:00:00,2008,1,1,0.6772774411447297,0.9999758874425823,10.677036315570552
2008-01-01 11:00:00,2008-01-01 11:00:00,2008,1,1,0.8231298524519965,0.9999708238301476,10.822838090753473
2008-01-01 12:00:00,2008-01-01 12:00:00,2008,1,1,0.40557392265041914,0.9999652779787161,10.40522670243758
2008-01-01 13:00:00,2008-01-01 13:00:00,2008,1,1,0.2737370257745081,0.9999592498909624,10.273329524684133
2008-01-01 14:00:00,2008-01-01 14:00:00,2008,1,1,0.41848218122406444,0.9999527395697936,10.418009576922
2008-01-01 15:00:00,2008-01-01 15:00:00,2008,1,1,0.04323492353921854,0.9999457470183493,10.042692393722712
2008-01-01 16:00:00,2008-01-01 16:00:00,2008,1,1,0.9818811900866158,0.9999382722400014,10.98126391248663
2008-01-01 17:00:00,2008-01-01 17:00:00,2008,1,1,0.2091983508195665,0.9999303152383551,10.208501503203117
2008-01-01 18:00:00,2008-01-01 18:00:00,2008,1,1,0.9587671535883794,0.9999218760172474,10.957985913760853
2008-01-01 19:00:00,2008-01-01 19:00:00,2008,1,1,0.2734280302059853,0.999912954580748,10.272557576013465
2008-01-01 20:00:00,2008-01-01 20:00:00,2008,1,1,0.5794562182476386,0.9999035509331596,10.578491727579236
2008-01-01 21:00:00,2008-01-01 21:00:00,2008,1,1,0.9297482306017031,0.9998936650790171,10.928684881391874
2008-01-01 22:00:00,2008-01-01 22:00:00,2008,1,1,0.18561331028218953,0.9998832970230879,10.184446280513068
2008-01-01 23:00:00,2008-01-01 23:00:00,2008,1,1,0.301946128122473,0.9998724467703719,10.300670595826192
2008-01-02 00:00:00,2008-01-02 00:00:00,2008,1,2,0.24054200230431688,0.9998611143261019,10.239153145565336
2008-01-02 01:00:00,2008-01-02 01:00:00,2008,1,2,0.3009627304410726,0.9998492996957429,10.299455727398502
2008-01-02 02:00:00,2008-01-02 02:00:00,2008,1,2,0.5456032047913758,0.9998370028849926,10.543973233641303
2008-01-02 03:00:00,2008-01-02 03:00:00,2008,1,2,0.6852195237798238,0.999824223899781,10.683461762777632
2008-01-02 04:00:00,2008-01-02 04:00:00,2008,1,2,0.6623755897243664,0.9998109627462709,10.660485217187075
2008-01-02 05:00:00,2008-01-02 05:00:00,2008,1,2,0.3472010134518504,0.9997972194308576,10.345173207760428
2008-01-02 06:00:00,2008-01-02 06:00:00,2008,1,2,0.692328514125897,0.9997829939601689,10.690158453727586
2008-01-02 07:00:00,2008-01-02 07:00:00,2008,1,2,0.057402290736344286,0.999768286341065,10.055085154146994
2008-01-02 08:00:00,2008-01-02 08:00:00,2008,1,2,0.9988401672487504,0.9997530965806385,10.996371133055135
2008-01-02 09:00:00,2008-01-02 09:00:00,2008,1,2,0.7498198460402606,0.999737424686215,10.74719409290241
2008-01-02 10:00:00,2008-01-02 10:00:00,2008,1,2,0.2791949640078424,0.9997212706653522,10.276407670661365
2008-01-02 11:00:00,2008-01-02 11:00:00,2008,1,2,0.4550853179469141,0.9997046345258405,10.452131663205318
2008-01-02 12:00:00,2008-01-02 12:00:00,2008,1,2,0.3938383799170968,0.9996875162757026,10.390713542674124
2008-01-02 13:00:00,2008-01-02 13:00:00,2008,1,2,0.314450560046862,0.9996699159231939,10.3111497192788
2008-01-02 14:00:00,2008-01-02 14:00:00,2008,1,2,0.4592229186306984,0.9996518334768022,10.45574125339872
2008-01-02 15:00:00,2008-01-02 15:00:00,2008,1,2,0.06599333114000194,0.9996332689452478,10.06232602059248
2008-01-02 16:00:00,2008-01-02 16:00:00,2008,1,2,0.9820371193587085,0.9996142223374836,10.978179342733544
2008-01-02 17:00:00,2008-01-02 17:00:00,2008,1,2,0.8489348732271534,0.9995946936626949,10.844881809854103
2008-01-02 18:00:00,2008-01-02 18:00:00,2008,1,2,0.12630070615491173,0.9995746829302993,10.122047535457904
2008-01-02 19:00:00,2008-01-02 19:00:00,2008,1,2,0.19545578768371286,0.9995541901499472,10.190997689183185
2008-01-02 20:00:00,2008-01-02 20:00:00,2008,1,2,0.7296854319551791,0.9995332153315211,10.72501758527039
2008-01-02 21:00:00,2008-01-02 21:00:00,2008,1,2,0.6506378995014417,0.9995117584851364,10.645755484352806
2008-01-02 22:00:00,2008-01-02 22:00:00,2008,1,2,0.7246078104735865,0.9994898196211406,10.719506006684991
2008-01-02 23:00:00,2008-01-02 23:00:00,2008,1,2,0.8420162675742447,0.9994673987501137,10.836690255075382
2008-01-03 00:00:00,2008-01-03 00:00:00,2008,1,3,0.07452892652423937,0.9994444958828685,10.068973885352925
2008-01-03 01:00:00,2008-01-03 01:00:00,2008,1,3,0.4544995108933223,0.9994211110304497,10.44871062119782
2008-01-03 02:00:00,2008-01-03 02:00:00,2008,1,3,0.3371218575578516,0.999397244204135,10.331094299599203
2008-01-03 03:00:00,2008-01-03 03:00:00,2008,1,3,0.26176658710136846,0.999372895415434,10.255495541255707
2008-01-03 04:00:00,2008-01-03 04:00:00,2008,1,3,0.12069015766692714,0.999348064676089,10.114170804427816
2008-01-03 05:00:00,2008-01-03 05:00:00,2008,1,3,0.3227610434101734,0.999322751998075,10.315988563390922
2008-01-03 06:00:00,2008-01-03 06:00:00,2008,1,3,0.7427706333638883,0.9992969573935987,10.735740207299875
2008-01-03 07:00:00,2008-01-03 07:00:00,2008,1,3,0.32676049928734585,0.9992706808750998,10.319467308038345
2008-01-03 08:00:00,2008-01-03 08:00:00,2008,1,3,0.7945396430073749,0.9992439224552503,10.786978867559878
2008-01-03 09:00:00,2008-01-03 09:00:00,2008,1,3,0.44651804021939046,0.9992166821469545,10.438684861688934
2008-01-03 10:00:00,2008-01-03 10:00:00,2008,1,3,0.5307849726657198,0.999188959963349,10.52267457229921
2008-01-03 11:00:00,2008-01-03 11:00:00,2008,1,3,0.5148280298199734,0.9991607559178031,10.506435588998004
2008-01-03 12:00:00,2008-01-03 12:00:00,2008,1,3,0.6084731028304442,0.9991320700239181,10.599793803069627
2008-01-03 13:00:00,2008-01-03 13:00:00,2008,1,3,0.6310938427452588,0.9991029022955281,10.62212286570054
2008-01-03 14:00:00,2008-01-03 14:00:00,2008,1,3,0.9300355550723519,0.9990732527466991,10.920768082539343
2008-01-03 15:00:00,2008-01-03 15:00:00,2008,1,3,0.9130493771957033,0.9990431213917298,10.903480591113
2008-01-03 16:00:00,2008-01-03 16:00:00,2008,1,3,0.7019625614368041,0.9990125082451511,10.692087643888316
2008-01-03 17:00:00,2008-01-03 17:00:00,2008,1,3,0.2579763164341564,0.9989814133217262,10.247790449651418
2008-01-03 18:00:00,2008-01-03 18:00:00,2008,1,3,0.5226443022989287,0.9989498366364509,10.512142668663436
2008-01-03 19:00:00,2008-01-03 19:00:00,2008,1,3,0.1325753619008374,0.998917778204553,10.121753143946368
2008-01-03 20:00:00,2008-01-03 20:00:00,2008,1,3,0.9272040985178255,0.9988852380414929,10.916056478932754
2008-01-03 21:00:00,2008-01-03 21:00:00,2008,1,3,0.006900096725220073,0.998852216162963,9.99542225835485
2008-01-03 22:00:00,2008-01-03 22:00:00,2008,1,3,0.4041341684320089,0.9988187125848885,10.392321294280894
2008-01-03 23:00:00,2008-01-03 23:00:00,2008,1,3,0.5614479380093725,0.9987847273234264,10.549295211243637
2008-01-04 00:00:00,2008-01-04 00:00:00,2008,1,4,0.5702306662872986,0.9987502603949663,10.55773327023696
2008-01-04 01:00:00,2008-01-04 01:00:00,2008,1,4,0.45797636309534784,0.9987153118161298,10.445129481256647
2008-01-04 02:00:00,2008-01-04 02:00:00,2008,1,4,0.24959101518700233,0.9986798816037711,10.236389831224713
2008-01-04 03:00:00,2008-01-04 03:00:00,2008,1,4,0.3202239508378919,0.9986439697749765,10.306663648587657
2008-01-04 04:00:00,2008-01-04 04:00:00,2008,1,4,0.8912390785983061,0.9986075763470647,10.877314842068952
2008-01-04 05:00:00,2008-01-04 05:00:00,2008,1,4,0.5636883977829471,0.9985707013375863,10.54939541115881
2008-01-04 06:00:00,2008-01-04 06:00:00,2008,1,4,0.639767607680912,0.9985333447643246,10.625101055324158
2008-01-04 07:00:00,2008-01-04 07:00:00,2008,1,4,0.6802394543031537,0.9984955066452949,10.665194520756103
2008-01-04 08:00:00,2008-01-04 08:00:00,2008,1,4,0.7365694711017783,0.9984571869987445,10.721141341089222
2008-01-04 09:00:00,2008-01-04 09:00:00,2008,1,4,0.3536491636114698,0.9984183858431536,10.337833022043005
2008-01-04 10:00:00,2008-01-04 10:00:00,2008,1,4,0.37727641648143684,0.9983791031972338,10.361067448453774
2008-01-04 11:00:00,2008-01-04 11:00:00,2008,1,4,0.34221826862501936,0.9983393390799294,10.325611659424315
2008-01-04 12:00:00,2008-01-04 12:00:00,2008,1,4,0.3500873060216835,0.9982990935104169,10.333078241125852
2008-01-04 13:00:00,2008-01-04 13:00:00,2008,1,4,0.8999783312933652,0.9982583665081046,10.882561996374411
2008-01-04 14:00:00,2008-01-04 14:00:00,2008,1,4,0.7100956135494374,0.9982171580926334,10.692267194475772
2008-01-04 15:00:00,2008-01-04 15:00:00,2008,1,4,0.23817141982107293,0.9981754682838762,10.219926102659835
2008-01-04 16:00:00,2008-01-04 16:00:00,2008,1,4,0.5270150373696355,0.9981332971019379,10.508348008389014
2008-01-04 17:00:00,2008-01-04 17:00:00,2008,1,4,0.2759819587020673,0.9980906445671558,10.256888404373624
