datetime,datetime,year,month,day,random,sazonal,timeSeries
2003-01-01 00:00:00,2003-01-01 00:00:00,2003,1,1,0.41148866801339146,1.0,10.41148866801339
2003-01-01 01:00:00,2003-01-01 01:00:00,2003,1,1,0.4118534410473417,0.9999997588734665,10.411851029782007
2003-01-01 02:00:00,2003-01-01 02:00:00,2003,1,1,0.33772945424141965,0.9999990354939822,10.337719809181241
2003-01-01 03:00:00,2003-01-01 03:00:00,2003,1,1,0.6258611358222695,0.999997829861896,10.625839434441229
2003-01-01 04:00:00,2003-01-01 04:00:00,2003,1,1,0.9531196301259218,0.9999961419777894,10.953081049903815
2003-01-01 05:00:00,2003-01-01 05:00:00,2003,1,1,0.8597525561290617,0.9999939718424762,10.859692274553824
2003-01-01 06:00:00,2003-01-01 06:00:00,2003,1,1,0.7219949569860525,0.9999913194570031,10.721908151556082
2003-01-01 07:00:00,2003-01-01 07:00:00,2003,1,1,0.12268454274992735,0.9999881848226492,10.12256639097642
2003-01-01 08:00:00,2003-01-01 08:00:00,2003,1,1,0.6358690992053738,0.9999845679409262,10.635714778614636
2003-01-01 09:00:00,2003-01-01 09:00:00,2003,1,1,0.7015304938804037,0.9999804688135782,10.701335182016185
2003-01-01 10:00:00,2003-01-01 10:00:00,2003,1,1,0.8769622436633704,0.9999758874425823,10.876721118089193
2003-01-01 11:00:00,2003-01-01 11:00:00,2003,1,1,0.5800994348689704,0.9999708238301476,10.579807673170446
2003-01-01 12:00:00,2003-01-01 12:00:00,2003,1,1,0.6419264438598239,0.9999652779787161,10.641579223646985
2003-01-01 13:00:00,2003-01-01 13:00:00,2003,1,1,0.6723562059861956,0.9999592498909624,10.67194870489582
2003-01-01 14:00:00,2003-01-01 14:00:00,2003,1,1,0.36738156251486465,0.9999527395697936,10.3669089582128
2003-01-01 15:00:00,2003-01-01 15:00:00,2003,1,1,0.8949796604842208,0.9999457470183493,10.894437130667715
2003-01-01 16:00:00,2003-01-01 16:00:00,2003,1,1,0.6875151342885564,0.9999382722400014,10.68689785668857
2003-01-01 17:00:00,2003-01-01 17:00:00,2003,1,1,0.5858135404036452,0.9999303152383551,10.585116692787196
2003-01-01 18:00:00,2003-01-01 18:00:00,2003,1,1,0.06732102719974753,0.9999218760172474,10.066539787372221
2003-01-01 19:00:00,2003-01-01 19:00:00,2003,1,1,0.5693090459361813,0.999912954580748,10.568438591743663
2003-01-01 20:00:00,2003-01-01 20:00:00,2003,1,1,0.28404368965304516,0.9999035509331596,10.283079198984641
2003-01-01 21:00:00,2003-01-01 21:00:00,2003,1,1,0.4967775246365228,0.9998936650790171,10.495714175426693
2003-01-01 22:00:00,2003-01-01 22:00:00,2003,1,1,0.08491944839214882,0.9998832970230879,10.083752418623028
2003-01-01 23:00:00,2003-01-01 23:00:00,2003,1,1,0.4742908439592244,0.9998724467703719,10.473015311662943
2003-01-02 00:00:00,2003-01-02 00:00:00,2003,1,2,0.08151071584935665,0.9998611143261019,10.080121859110376
2003-01-02 01:00:00,2003-01-02 01:00:00,2003,1,2,0.2806872866132538,0.9998492996957429,10.279180283570684
2003-01-02 02:00:00,2003-01-02 02:00:00,2003,1,2,0.4829068601897818,0.9998370028849926,10.481276889039709
2003-01-02 03:00:00,2003-01-02 03:00:00,2003,1,2,0.9214784157792656,0.999824223899781,10.919720654777075
2003-01-02 04:00:00,2003-01-02 04:00:00,2003,1,2,0.4833090732735217,0.9998109627462709,10.481418700736231
2003-01-02 05:00:00,2003-01-02 05:00:00,2003,1,2,0.7378582474675851,0.9997972194308576,10.735830441776162
2003-01-02 06:00:00,2003-01-02 06:00:00,2003,1,2,0.32023167303407996,0.9997829939601689,10.318061612635768
2003-01-02 07:00:00,2003-01-02 07:00:00,2003,1,2,0.8183877119030488,0.999768286341065,10.816070575313697
2003-01-02 08:00:00,2003-01-02 08:00:00,2003,1,2,0.7461269320687394,0.9997530965806385,10.743657897875124
2003-01-02 09:00:00,2003-01-02 09:00:00,2003,1,2,0.4814005156522463,0.999737424686215,10.478774762514396
2003-01-02 10:00:00,2003-01-02 10:00:00,2003,1,2,0.9713184063740906,0.9997212706653522,10.968531113027613
2003-01-02 11:00:00,2003-01-02 11:00:00,2003,1,2,0.579187537759467,0.9997046345258405,10.57623388301787
2003-01-02 12:00:00,2003-01-02 12:00:00,2003,1,2,0.9210437823377253,0.9996875162757026,10.917918945094751
2003-01-02 13:00:00,2003-01-02 13:00:00,2003,1,2,0.09990628925169942,0.9996699159231939,10.096605448483638
2003-01-02 14:00:00,2003-01-02 14:00:00,2003,1,2,0.39842117232454244,0.9996518334768022,10.394939507092564
2003-01-02 15:00:00,2003-01-02 15:00:00,2003,1,2,0.08478270771379004,0.9996332689452478,10.081115397166268
2003-01-02 16:00:00,2003-01-02 16:00:00,2003,1,2,0.8120951900601278,0.9996142223374836,10.808237413434963
2003-01-02 17:00:00,2003-01-02 17:00:00,2003,1,2,0.667567925139046,0.9995946936626949,10.663514861765996
2003-01-02 18:00:00,2003-01-02 18:00:00,2003,1,2,0.2969152624976483,0.9995746829302993,10.292662091800642
2003-01-02 19:00:00,2003-01-02 19:00:00,2003,1,2,0.07696785373982507,0.9995541901499472,10.072509755239297
2003-01-02 20:00:00,2003-01-02 20:00:00,2003,1,2,0.38883597319793906,0.9995332153315211,10.38416812651315
2003-01-02 21:00:00,2003-01-02 21:00:00,2003,1,2,0.5370734734367154,0.9995117584851364,10.53219105828808
2003-01-02 22:00:00,2003-01-02 22:00:00,2003,1,2,0.8174559796098938,0.9994898196211406,10.8123541758213
2003-01-02 23:00:00,2003-01-02 23:00:00,2003,1,2,0.9141712428795976,0.9994673987501137,10.908845230380734
2003-01-03 00:00:00,2003-01-03 00:00:00,2003,1,3,0.45815784654901714,0.9994444958828685,10.452602805377703
2003-01-03 01:00:00,2003-01-03 01:00:00,2003,1,3,0.2002162342633632,0.9994211110304497,10.194427344567861
2003-01-03 02:00:00,2003-01-03 02:00:00,2003,1,3,0.1551213842791208,0.999397244204135,10.14909382632047
2003-01-03 03:00:00,2003-01-03 03:00:00,2003,1,3,0.40771082241035217,0.999372895415434,10.401439776564692
2003-01-03 04:00:00,2003-01-03 04:00:00,2003,1,3,0.2170491676121088,0.999348064676089,10.210529814372999
2003-01-03 05:00:00,2003-01-03 05:00:00,2003,1,3,0.8445260763050254,0.999322751998075,10.837753596285774
2003-01-03 06:00:00,2003-01-03 06:00:00,2003,1,3,0.3072137402977799,0.9992969573935987,10.300183314233767
2003-01-03 07:00:00,2003-01-03 07:00:00,2003,1,3,0.9473444822746359,0.9992706808750998,10.940051291025634
2003-01-03 08:00:00,2003-01-03 08:00:00,2003,1,3,0.9727536630023788,0.9992439224552503,10.965192887554881
2003-01-03 09:00:00,2003-01-03 09:00:00,2003,1,3,0.3432082004859931,0.9992166821469545,10.335375021955537
2003-01-03 10:00:00,2003-01-03 10:00:00,2003,1,3,0.4501333008884567,0.999188959963349,10.442022900521946
2003-01-03 11:00:00,2003-01-03 11:00:00,2003,1,3,0.05413146223614329,0.9991607559178031,10.045739021414173
2003-01-03 12:00:00,2003-01-03 12:00:00,2003,1,3,0.3206332917503064,0.9991320700239181,10.311953991989489
2003-01-03 13:00:00,2003-01-03 13:00:00,2003,1,3,0.5475387407908922,0.9991029022955281,10.538567763746174
2003-01-03 14:00:00,2003-01-03 14:00:00,2003,1,3,0.5556828151848341,0.9990732527466991,10.546415342651825
2003-01-03 15:00:00,2003-01-03 15:00:00,2003,1,3,0.4112376971143824,0.9990431213917298,10.40166891103168
2003-01-03 16:00:00,2003-01-03 16:00:00,2003,1,3,0.8385925509105114,0.9990125082451511,10.828717633362023
2003-01-03 17:00:00,2003-01-03 17:00:00,2003,1,3,0.37351389551225544,0.9989814133217262,10.363328028729518
2003-01-03 18:00:00,2003-01-03 18:00:00,2003,1,3,0.1612963647533714,0.9989498366364509,10.150794731117879
