datetime,datetime,year,month,day,random,sazonal,timeSeries
2006-01-01 00:00:00,2006-01-01 00:00:00,2006,1,1,0.5410898488731677,1.0,10.541089848873167
2006-01-01 01:00:00,2006-01-01 01:00:00,2006,1,1,0.2895325749052454,0.9999997588734665,10.28953016363991
2006-01-01 02:00:00,2006-01-01 02:00:00,2006,1,1,0.3419148008100076,0.9999990354939822,10.34190515574983
2006-01-01 03:00:00,2006-01-01 03:00:00,2006,1,1,0.6720883455636639,0.999997829861896,10.672066644182623
2006-01-01 04:00:00,2006-01-01 04:00:00,2006,1,1,0.34814928737017337,0.9999961419777894,10.348110707148066
2006-01-01 05:00:00,2006-01-01 05:00:00,2006,1,1,0.6200081286175434,0.9999939718424762,10.619947847042306
2006-01-01 06:00:00,2006-01-01 06:00:00,2006,1,1,0.7006098157089377,0.9999913194570031,10.700523010278967
2006-01-01 07:00:00,2006-01-01 07:00:00,2006,1,1,0.7047273248955794,0.9999881848226492,10.704609173122071
2006-01-01 08:00:00,2006-01-01 08:00:00,2006,1,1,0.36505743051595374,0.9999845679409262,10.364903109925216
2006-01-01 09:00:00,2006-01-01 09:00:00,2006,1,1,0.28179625740629444,0.9999804688135782,10.281600945542078
2006-01-01 10:00:00,2006-01-01 10:00:00,2006,1,1,0.09433943296046321,0.9999758874425823,10.094098307386286
2006-01-01 11:00:00,2006-01-01 11:00:00,2006,1,1,0.8100753589551035,0.9999708238301476,10.80978359725658
2006-01-01 12:00:00,2006-01-01 12:00:00,2006,1,1,0.6242730704857871,0.9999652779787161,10.623925850272949
2006-01-01 13:00:00,2006-01-01 13:00:00,2006,1,1,0.7497029108365599,0.9999592498909624,10.749295409746184
2006-01-01 14:00:00,2006-01-01 14:00:00,2006,1,1,0.23274085737930728,0.9999527395697936,10.232268253077242
2006-01-01 15:00:00,2006-01-01 15:00:00,2006,1,1,0.09232192124322147,0.9999457470183493,10.091779391426716
2006-01-01 16:00:00,2006-01-01 16:00:00,2006,1,1,0.004189766748123658,0.9999382722400014,10.003572489148137
2006-01-01 17:00:00,2006-01-01 17:00:00,2006,1,1,0.19970450930798567,0.9999303152383551,10.199007661691535
2006-01-01 18:00:00,2006-01-01 18:00:00,2006,1,1,0.5626513416315321,0.9999218760172474,10.561870101804006
2006-01-01 19:00:00,2006-01-01 19:00:00,2006,1,1,0.6901066565561824,0.999912954580748,10.689236202363663
